order_details_id,order_id,item_id,realdate,realtime,item_name,category,price
9230,4044,104,2023-03-09,18:59:49,"Veggie Burger",American,10.5
9231,4045,111,2023-03-09,19:07:54,"California Roll",Asian,11.95
9232,4045,119,2023-03-09,19:07:54,"Chicken Torta",Mexican,11.95
9233,4046,102,2023-03-09,19:19:40,Cheeseburger,American,13.95
9234,4046,109,2023-03-09,19:19:40,"Korean Beef Bowl",Asian,17.95
9235,4047,103,2023-03-09,19:41:26,"Hot Dog",American,9
9236,4048,115,2023-03-09,19:42:52,"Chicken Tacos",Mexican,11.95
9237,4048,108,2023-03-09,19:42:52,"Tofu Pad Thai",Asian,14.5
9238,4048,109,2023-03-09,19:42:52,"Korean Beef Bowl",Asian,17.95
9239,4048,114,2023-03-09,19:42:52,Potstickers,Asian,9
9240,4049,115,2023-03-09,20:22:42,"Chicken Tacos",Mexican,11.95
9241,4049,125,2023-03-09,20:22:42,"Spaghetti & Meatballs",Italian,17.95
9242,4049,118,2023-03-09,20:22:42,"Steak Burrito",Mexican,14.95
9243,4050,124,2023-03-09,20:23:00,Spaghetti,Italian,14.5
9244,4051,101,2023-03-09,20:28:51,Hamburger,American,12.95
9245,4051,107,2023-03-09,20:28:51,"Orange Chicken",Asian,16.5
9246,4051,113,2023-03-09,20:28:51,Edamame,Asian,5
9247,4051,106,2023-03-09,20:28:51,"French Fries",American,7
9248,4052,108,2023-03-09,20:51:47,"Tofu Pad Thai",Asian,14.5
9249,4052,124,2023-03-09,20:51:47,Spaghetti,Italian,14.5
9250,4053,117,2023-03-09,21:23:40,"Chicken Burrito",Mexican,12.95
9251,4054,121,2023-03-09,21:39:28,"Cheese Quesadillas",Mexican,10.5
9252,4055,116,2023-03-09,21:58:39,"Steak Tacos",Mexican,13.95
9253,4055,113,2023-03-09,21:58:39,Edamame,Asian,5
9254,4055,122,2023-03-09,21:58:39,"Chips & Salsa",Mexican,7
9255,4056,108,2023-03-10,11:25:36,"Tofu Pad Thai",Asian,14.5
9256,4056,109,2023-03-10,11:25:36,"Korean Beef Bowl",Asian,17.95
9257,4056,119,2023-03-10,11:25:36,"Chicken Torta",Mexican,11.95
9258,4056,106,2023-03-10,11:25:36,"French Fries",American,7
9259,4057,101,2023-03-10,11:28:54,Hamburger,American,12.95
9260,4057,109,2023-03-10,11:28:54,"Korean Beef Bowl",Asian,17.95
9261,4058,108,2023-03-10,11:36:03,"Tofu Pad Thai",Asian,14.5
9262,4058,125,2023-03-10,11:36:03,"Spaghetti & Meatballs",Italian,17.95
9263,4058,106,2023-03-10,11:36:03,"French Fries",American,7
9264,4059,104,2023-03-10,12:06:00,"Veggie Burger",American,10.5
9265,4060,103,2023-03-10,12:25:20,"Hot Dog",American,9
9266,4060,110,2023-03-10,12:25:20,"Pork Ramen",Asian,17.95
9267,4060,105,2023-03-10,12:25:20,"Mac & Cheese",American,7
9268,4060,122,2023-03-10,12:25:20,"Chips & Salsa",Mexican,7
9269,4061,102,2023-03-10,12:27:06,Cheeseburger,American,13.95
9270,4062,125,2023-03-10,12:29:59,"Spaghetti & Meatballs",Italian,17.95
9271,4063,109,2023-03-10,12:34:52,"Korean Beef Bowl",Asian,17.95
9272,4063,110,2023-03-10,12:34:52,"Pork Ramen",Asian,17.95
9273,4063,113,2023-03-10,12:34:52,Edamame,Asian,5
9274,4064,104,2023-03-10,12:39:50,"Veggie Burger",American,10.5
9275,4064,124,2023-03-10,12:39:50,Spaghetti,Italian,14.5
9276,4064,109,2023-03-10,12:39:50,"Korean Beef Bowl",Asian,17.95
9277,4064,117,2023-03-10,12:39:50,"Chicken Burrito",Mexican,12.95
9278,4064,113,2023-03-10,12:39:50,Edamame,Asian,5
9279,4064,113,2023-03-10,12:39:50,Edamame,Asian,5
9280,4064,118,2023-03-10,12:39:50,"Steak Burrito",Mexican,14.95
9281,4064,121,2023-03-10,12:39:50,"Cheese Quesadillas",Mexican,10.5
9282,4064,132,2023-03-10,12:39:50,"Eggplant Parmesan",Italian,16.95
9283,4065,122,2023-03-10,12:47:09,"Chips & Salsa",Mexican,7
9284,4066,107,2023-03-10,12:50:46,"Orange Chicken",Asian,16.5
9285,4067,131,2023-03-10,12:53:35,"Chicken Parmesan",Italian,17.95
9286,4068,107,2023-03-10,12:56:40,"Orange Chicken",Asian,16.5
9287,4068,103,2023-03-10,12:56:40,"Hot Dog",American,9
9288,4068,111,2023-03-10,12:56:40,"California Roll",Asian,11.95
9289,4068,131,2023-03-10,12:56:40,"Chicken Parmesan",Italian,17.95
9290,4069,125,2023-03-10,13:04:35,"Spaghetti & Meatballs",Italian,17.95
9291,4070,108,2023-03-10,13:09:33,"Tofu Pad Thai",Asian,14.5
9292,4070,129,2023-03-10,13:09:33,"Mushroom Ravioli",Italian,15.5
9293,4071,108,2023-03-10,13:11:32,"Tofu Pad Thai",Asian,14.5
9294,4072,102,2023-03-10,13:19:51,Cheeseburger,American,13.95
9295,4072,108,2023-03-10,13:19:51,"Tofu Pad Thai",Asian,14.5
9296,4072,127,2023-03-10,13:19:51,"Meat Lasagna",Italian,17.95
9297,4072,131,2023-03-10,13:19:51,"Chicken Parmesan",Italian,17.95
9298,4073,125,2023-03-10,13:25:22,"Spaghetti & Meatballs",Italian,17.95
9299,4073,118,2023-03-10,13:25:22,"Steak Burrito",Mexican,14.95
9300,4073,132,2023-03-10,13:25:22,"Eggplant Parmesan",Italian,16.95
9301,4074,106,2023-03-10,13:33:17,"French Fries",American,7
9302,4075,122,2023-03-10,13:41:38,"Chips & Salsa",Mexican,7
9303,4076,101,2023-03-10,13:43:55,Hamburger,American,12.95
9304,4076,125,2023-03-10,13:43:55,"Spaghetti & Meatballs",Italian,17.95
9305,4077,104,2023-03-10,13:55:11,"Veggie Burger",American,10.5
9306,4077,108,2023-03-10,13:55:11,"Tofu Pad Thai",Asian,14.5
9307,4077,109,2023-03-10,13:55:11,"Korean Beef Bowl",Asian,17.95
9308,4077,127,2023-03-10,13:55:11,"Meat Lasagna",Italian,17.95
9309,4077,129,2023-03-10,13:55:11,"Mushroom Ravioli",Italian,15.5
9310,4077,120,2023-03-10,13:55:11,"Steak Torta",Mexican,13.95
9311,4077,130,2023-03-10,13:55:11,"Shrimp Scampi",Italian,19.95
9312,4077,106,2023-03-10,13:55:11,"French Fries",American,7
9313,4077,132,2023-03-10,13:55:11,"Eggplant Parmesan",Italian,16.95
9314,4078,125,2023-03-10,14:06:41,"Spaghetti & Meatballs",Italian,17.95
9315,4078,109,2023-03-10,14:06:41,"Korean Beef Bowl",Asian,17.95
9316,4078,113,2023-03-10,14:06:41,Edamame,Asian,5
9317,4078,132,2023-03-10,14:06:41,"Eggplant Parmesan",Italian,16.95
9318,4079,101,2023-03-10,14:36:45,Hamburger,American,12.95
9319,4080,108,2023-03-10,14:38:10,"Tofu Pad Thai",Asian,14.5
9320,4080,114,2023-03-10,14:38:10,Potstickers,Asian,9
9321,4081,105,2023-03-10,14:41:40,"Mac & Cheese",American,7
9322,4082,101,2023-03-10,14:53:14,Hamburger,American,12.95
9323,4082,112,2023-03-10,14:53:14,"Salmon Roll",Asian,14.95
9324,4083,108,2023-03-10,14:53:51,"Tofu Pad Thai",Asian,14.5
9325,4083,130,2023-03-10,14:53:51,"Shrimp Scampi",Italian,19.95
9326,4083,106,2023-03-10,14:53:51,"French Fries",American,7
9327,4084,106,2023-03-10,14:56:15,"French Fries",American,7
9328,4085,129,2023-03-10,14:58:08,"Mushroom Ravioli",Italian,15.5
9329,4086,128,2023-03-10,15:01:10,"Cheese Lasagna",Italian,15.5
9330,4086,106,2023-03-10,15:01:10,"French Fries",American,7
9331,4087,107,2023-03-10,15:42:01,"Orange Chicken",Asian,16.5
9332,4087,124,2023-03-10,15:42:01,Spaghetti,Italian,14.5
9333,4087,105,2023-03-10,15:42:01,"Mac & Cheese",American,7
9334,4088,112,2023-03-10,15:48:01,"Salmon Roll",Asian,14.95
9335,4088,114,2023-03-10,15:48:01,Potstickers,Asian,9
9336,4089,115,2023-03-10,16:04:11,"Chicken Tacos",Mexican,11.95
9337,4089,125,2023-03-10,16:04:11,"Spaghetti & Meatballs",Italian,17.95
9338,4089,117,2023-03-10,16:04:11,"Chicken Burrito",Mexican,12.95
9339,4089,122,2023-03-10,16:04:11,"Chips & Salsa",Mexican,7
9340,4090,102,2023-03-10,16:43:06,Cheeseburger,American,13.95
9341,4090,105,2023-03-10,16:43:06,"Mac & Cheese",American,7
9342,4091,126,2023-03-10,16:43:37,"Fettuccine Alfredo",Italian,14.5
9343,4091,106,2023-03-10,16:43:37,"French Fries",American,7
9344,4092,125,2023-03-10,16:49:23,"Spaghetti & Meatballs",Italian,17.95
9345,4092,126,2023-03-10,16:49:23,"Fettuccine Alfredo",Italian,14.5
9346,4093,108,2023-03-10,17:11:16,"Tofu Pad Thai",Asian,14.5
9347,4093,124,2023-03-10,17:11:16,Spaghetti,Italian,14.5
9348,4093,119,2023-03-10,17:11:16,"Chicken Torta",Mexican,11.95
9349,4093,122,2023-03-10,17:11:16,"Chips & Salsa",Mexican,7
9350,4094,107,2023-03-10,17:13:54,"Orange Chicken",Asian,16.5
9351,4095,128,2023-03-10,17:22:03,"Cheese Lasagna",Italian,15.5
9352,4096,123,2023-03-10,17:44:06,"Chips & Guacamole",Mexican,9
9353,4097,104,2023-03-10,17:57:38,"Veggie Burger",American,10.5
9354,4097,109,2023-03-10,17:57:38,"Korean Beef Bowl",Asian,17.95
9355,4097,129,2023-03-10,17:57:38,"Mushroom Ravioli",Italian,15.5
9356,4097,112,2023-03-10,17:57:38,"Salmon Roll",Asian,14.95
9357,4098,109,2023-03-10,18:20:47,"Korean Beef Bowl",Asian,17.95
9358,4098,122,2023-03-10,18:20:47,"Chips & Salsa",Mexican,7
9359,4099,115,2023-03-10,18:21:25,"Chicken Tacos",Mexican,11.95
9360,4099,126,2023-03-10,18:21:25,"Fettuccine Alfredo",Italian,14.5
9361,4100,109,2023-03-10,18:30:06,"Korean Beef Bowl",Asian,17.95
9362,4101,110,2023-03-10,18:42:29,"Pork Ramen",Asian,17.95
9363,4102,107,2023-03-10,18:45:32,"Orange Chicken",Asian,16.5
9364,4102,104,2023-03-10,18:45:32,"Veggie Burger",American,10.5
9365,4103,107,2023-03-10,19:10:04,"Orange Chicken",Asian,16.5
9366,4103,113,2023-03-10,19:10:04,Edamame,Asian,5
9367,4103,120,2023-03-10,19:10:04,"Steak Torta",Mexican,13.95
9368,4103,122,2023-03-10,19:10:04,"Chips & Salsa",Mexican,7
9369,4104,105,2023-03-10,19:14:28,"Mac & Cheese",American,7
9370,4105,101,2023-03-10,19:30:41,Hamburger,American,12.95
9371,4105,110,2023-03-10,19:30:41,"Pork Ramen",Asian,17.95
9372,4105,129,2023-03-10,19:30:41,"Mushroom Ravioli",Italian,15.5
9373,4105,132,2023-03-10,19:30:41,"Eggplant Parmesan",Italian,16.95
9374,4106,107,2023-03-10,20:08:25,"Orange Chicken",Asian,16.5
9375,4106,111,2023-03-10,20:08:25,"California Roll",Asian,11.95
9376,4107,117,2023-03-10,20:17:32,"Chicken Burrito",Mexican,12.95
9377,4107,112,2023-03-10,20:17:32,"Salmon Roll",Asian,14.95
9378,4108,101,2023-03-10,20:20:38,Hamburger,American,12.95
9379,4108,125,2023-03-10,20:20:38,"Spaghetti & Meatballs",Italian,17.95
9380,4108,129,2023-03-10,20:20:38,"Mushroom Ravioli",Italian,15.5
9381,4108,122,2023-03-10,20:20:38,"Chips & Salsa",Mexican,7
9382,4109,102,2023-03-10,20:45:34,Cheeseburger,American,13.95
9383,4109,110,2023-03-10,20:45:34,"Pork Ramen",Asian,17.95
9384,4109,127,2023-03-10,20:45:34,"Meat Lasagna",Italian,17.95
9385,4109,120,2023-03-10,20:45:34,"Steak Torta",Mexican,13.95
9386,4110,125,2023-03-10,20:55:20,"Spaghetti & Meatballs",Italian,17.95
9387,4110,110,2023-03-10,20:55:20,"Pork Ramen",Asian,17.95
9388,4110,117,2023-03-10,20:55:20,"Chicken Burrito",Mexican,12.95
9389,4110,106,2023-03-10,20:55:20,"French Fries",American,7
9390,4111,125,2023-03-10,21:05:08,"Spaghetti & Meatballs",Italian,17.95
9391,4111,126,2023-03-10,21:05:08,"Fettuccine Alfredo",Italian,14.5
9392,4112,107,2023-03-10,21:23:19,"Orange Chicken",Asian,16.5
9393,4112,104,2023-03-10,21:23:19,"Veggie Burger",American,10.5
9394,4112,106,2023-03-10,21:23:19,"French Fries",American,7
9395,4113,122,2023-03-10,22:13:47,"Chips & Salsa",Mexican,7
9396,4114,120,2023-03-10,22:18:08,"Steak Torta",Mexican,13.95
9397,4115,132,2023-03-11,12:01:41,"Eggplant Parmesan",Italian,16.95
9398,4116,106,2023-03-11,12:02:01,"French Fries",American,7
9399,4117,105,2023-03-11,12:06:00,"Mac & Cheese",American,7
9400,4118,118,2023-03-11,12:10:49,"Steak Burrito",Mexican,14.95
9401,4119,111,2023-03-11,12:17:41,"California Roll",Asian,11.95
9402,4120,111,2023-03-11,12:31:01,"California Roll",Asian,11.95
9403,4120,112,2023-03-11,12:31:01,"Salmon Roll",Asian,14.95
9404,4121,115,2023-03-11,12:37:36,"Chicken Tacos",Mexican,11.95
9405,4121,124,2023-03-11,12:37:36,Spaghetti,Italian,14.5
9406,4121,109,2023-03-11,12:37:36,"Korean Beef Bowl",Asian,17.95
9407,4121,127,2023-03-11,12:37:36,"Meat Lasagna",Italian,17.95
9408,4122,128,2023-03-11,12:44:34,"Cheese Lasagna",Italian,15.5
9409,4122,105,2023-03-11,12:44:34,"Mac & Cheese",American,7
9410,4122,132,2023-03-11,12:44:34,"Eggplant Parmesan",Italian,16.95
9411,4123,107,2023-03-11,12:53:38,"Orange Chicken",Asian,16.5
9412,4123,116,2023-03-11,12:53:38,"Steak Tacos",Mexican,13.95
9413,4123,102,2023-03-11,12:53:38,Cheeseburger,American,13.95
9414,4123,103,2023-03-11,12:53:38,"Hot Dog",American,9
9415,4123,124,2023-03-11,12:53:38,Spaghetti,Italian,14.5
9416,4123,126,2023-03-11,12:53:38,"Fettuccine Alfredo",Italian,14.5
9417,4123,109,2023-03-11,12:53:38,"Korean Beef Bowl",Asian,17.95
9418,4123,117,2023-03-11,12:53:38,"Chicken Burrito",Mexican,12.95
9419,4123,129,2023-03-11,12:53:38,"Mushroom Ravioli",Italian,15.5
9420,4123,106,2023-03-11,12:53:38,"French Fries",American,7
9421,4123,114,2023-03-11,12:53:38,Potstickers,Asian,9
9422,4124,124,2023-03-11,12:54:05,Spaghetti,Italian,14.5
9423,4124,113,2023-03-11,12:54:05,Edamame,Asian,5
9424,4124,131,2023-03-11,12:54:05,"Chicken Parmesan",Italian,17.95
9425,4124,106,2023-03-11,12:54:05,"French Fries",American,7
9426,4125,101,2023-03-11,13:00:09,Hamburger,American,12.95
9427,4126,120,2023-03-11,13:07:26,"Steak Torta",Mexican,13.95
9428,4127,106,2023-03-11,13:09:51,"French Fries",American,7
9429,4128,105,2023-03-11,13:20:46,"Mac & Cheese",American,7
9430,4129,124,2023-03-11,13:21:18,Spaghetti,Italian,14.5
9431,4130,116,2023-03-11,13:22:05,"Steak Tacos",Mexican,13.95
9432,4130,102,2023-03-11,13:22:05,Cheeseburger,American,13.95
9433,4130,105,2023-03-11,13:22:05,"Mac & Cheese",American,7
9434,4131,101,2023-03-11,13:45:13,Hamburger,American,12.95
9435,4131,101,2023-03-11,13:45:13,Hamburger,American,12.95
9436,4131,108,2023-03-11,13:45:13,"Tofu Pad Thai",Asian,14.5
9437,4131,128,2023-03-11,13:45:13,"Cheese Lasagna",Italian,15.5
9438,4131,129,2023-03-11,13:45:13,"Mushroom Ravioli",Italian,15.5
9439,4131,113,2023-03-11,13:45:13,Edamame,Asian,5
9440,4131,132,2023-03-11,13:45:13,"Eggplant Parmesan",Italian,16.95
9441,4132,126,2023-03-11,13:49:46,"Fettuccine Alfredo",Italian,14.5
9442,4132,129,2023-03-11,13:49:46,"Mushroom Ravioli",Italian,15.5
9443,4132,105,2023-03-11,13:49:46,"Mac & Cheese",American,7
9444,4132,123,2023-03-11,13:49:46,"Chips & Guacamole",Mexican,9
9445,4133,105,2023-03-11,14:05:09,"Mac & Cheese",American,7
9446,4134,125,2023-03-11,14:23:53,"Spaghetti & Meatballs",Italian,17.95
9447,4134,110,2023-03-11,14:23:53,"Pork Ramen",Asian,17.95
9448,4135,102,2023-03-11,14:25:34,Cheeseburger,American,13.95
9449,4135,106,2023-03-11,14:25:34,"French Fries",American,7
9450,4136,108,2023-03-11,14:33:24,"Tofu Pad Thai",Asian,14.5
9451,4136,119,2023-03-11,14:33:24,"Chicken Torta",Mexican,11.95
9452,4136,120,2023-03-11,14:33:24,"Steak Torta",Mexican,13.95
9454,4136,132,2023-03-11,14:33:24,"Eggplant Parmesan",Italian,16.95
9455,4137,131,2023-03-11,14:33:39,"Chicken Parmesan",Italian,17.95
9456,4138,112,2023-03-11,14:39:14,"Salmon Roll",Asian,14.95
9457,4138,130,2023-03-11,14:39:14,"Shrimp Scampi",Italian,19.95
9458,4139,125,2023-03-11,14:39:27,"Spaghetti & Meatballs",Italian,17.95
9459,4140,113,2023-03-11,15:01:55,Edamame,Asian,5
9460,4141,117,2023-03-11,15:22:38,"Chicken Burrito",Mexican,12.95
9461,4142,119,2023-03-11,15:36:22,"Chicken Torta",Mexican,11.95
9462,4142,123,2023-03-11,15:36:22,"Chips & Guacamole",Mexican,9
9463,4143,106,2023-03-11,15:39:09,"French Fries",American,7
9464,4144,107,2023-03-11,16:20:07,"Orange Chicken",Asian,16.5
9466,4145,129,2023-03-11,16:23:58,"Mushroom Ravioli",Italian,15.5
9467,4145,121,2023-03-11,16:23:58,"Cheese Quesadillas",Mexican,10.5
9468,4145,131,2023-03-11,16:23:58,"Chicken Parmesan",Italian,17.95
9469,4145,106,2023-03-11,16:23:58,"French Fries",American,7
9470,4146,129,2023-03-11,16:25:58,"Mushroom Ravioli",Italian,15.5
9471,4147,110,2023-03-11,16:37:46,"Pork Ramen",Asian,17.95
9472,4147,118,2023-03-11,16:37:46,"Steak Burrito",Mexican,14.95
9473,4147,122,2023-03-11,16:37:46,"Chips & Salsa",Mexican,7
9474,4148,106,2023-03-11,16:40:21,"French Fries",American,7
9475,4149,102,2023-03-11,16:43:33,Cheeseburger,American,13.95
9476,4149,124,2023-03-11,16:43:33,Spaghetti,Italian,14.5
9477,4150,115,2023-03-11,16:45:38,"Chicken Tacos",Mexican,11.95
9478,4150,128,2023-03-11,16:45:38,"Cheese Lasagna",Italian,15.5
9479,4150,120,2023-03-11,16:45:38,"Steak Torta",Mexican,13.95
9480,4150,122,2023-03-11,16:45:38,"Chips & Salsa",Mexican,7
9481,4151,121,2023-03-11,16:49:53,"Cheese Quesadillas",Mexican,10.5
9482,4151,131,2023-03-11,16:49:53,"Chicken Parmesan",Italian,17.95
9483,4152,109,2023-03-11,16:51:16,"Korean Beef Bowl",Asian,17.95
9484,4152,127,2023-03-11,16:51:16,"Meat Lasagna",Italian,17.95
9485,4153,105,2023-03-11,17:08:05,"Mac & Cheese",American,7
9486,4153,106,2023-03-11,17:08:05,"French Fries",American,7
9487,4154,103,2023-03-11,17:11:37,"Hot Dog",American,9
9488,4155,124,2023-03-11,17:12:58,Spaghetti,Italian,14.5
9489,4155,109,2023-03-11,17:12:58,"Korean Beef Bowl",Asian,17.95
9490,4155,105,2023-03-11,17:12:58,"Mac & Cheese",American,7
9491,4156,102,2023-03-11,17:18:27,Cheeseburger,American,13.95
9492,4157,109,2023-03-11,17:29:31,"Korean Beef Bowl",Asian,17.95
9493,4158,116,2023-03-11,17:33:30,"Steak Tacos",Mexican,13.95
9494,4158,129,2023-03-11,17:33:30,"Mushroom Ravioli",Italian,15.5
9495,4159,132,2023-03-11,17:37:24,"Eggplant Parmesan",Italian,16.95
9496,4160,105,2023-03-11,18:17:39,"Mac & Cheese",American,7
9497,4160,106,2023-03-11,18:17:39,"French Fries",American,7
9498,4161,102,2023-03-11,18:24:12,Cheeseburger,American,13.95
9499,4161,124,2023-03-11,18:24:12,Spaghetti,Italian,14.5
9500,4161,130,2023-03-11,18:24:12,"Shrimp Scampi",Italian,19.95
9501,4162,107,2023-03-11,18:27:59,"Orange Chicken",Asian,16.5
9502,4162,125,2023-03-11,18:27:59,"Spaghetti & Meatballs",Italian,17.95
9503,4162,113,2023-03-11,18:27:59,Edamame,Asian,5
9504,4163,108,2023-03-11,18:28:15,"Tofu Pad Thai",Asian,14.5
9505,4164,125,2023-03-11,18:33:24,"Spaghetti & Meatballs",Italian,17.95
9506,4165,118,2023-03-11,18:39:21,"Steak Burrito",Mexican,14.95
9507,4165,119,2023-03-11,18:39:21,"Chicken Torta",Mexican,11.95
9508,4166,124,2023-03-11,18:44:57,Spaghetti,Italian,14.5
9509,4166,125,2023-03-11,18:44:57,"Spaghetti & Meatballs",Italian,17.95
9510,4166,105,2023-03-11,18:44:57,"Mac & Cheese",American,7
9511,4166,122,2023-03-11,18:44:57,"Chips & Salsa",Mexican,7
9512,4167,107,2023-03-11,18:46:52,"Orange Chicken",Asian,16.5
9513,4167,103,2023-03-11,18:46:52,"Hot Dog",American,9
9514,4167,105,2023-03-11,18:46:52,"Mac & Cheese",American,7
9515,4167,132,2023-03-11,18:46:52,"Eggplant Parmesan",Italian,16.95
9516,4168,102,2023-03-11,19:25:05,Cheeseburger,American,13.95
9517,4168,111,2023-03-11,19:25:05,"California Roll",Asian,11.95
9518,4169,102,2023-03-11,19:52:29,Cheeseburger,American,13.95
9519,4170,101,2023-03-11,20:01:57,Hamburger,American,12.95
9520,4170,107,2023-03-11,20:01:57,"Orange Chicken",Asian,16.5
9521,4170,131,2023-03-11,20:01:57,"Chicken Parmesan",Italian,17.95
9522,4171,132,2023-03-11,21:35:22,"Eggplant Parmesan",Italian,16.95
9523,4172,125,2023-03-11,21:49:42,"Spaghetti & Meatballs",Italian,17.95
9524,4173,108,2023-03-11,22:03:13,"Tofu Pad Thai",Asian,14.5
9525,4173,130,2023-03-11,22:03:13,"Shrimp Scampi",Italian,19.95
9526,4174,126,2023-03-11,22:22:00,"Fettuccine Alfredo",Italian,14.5
9527,4175,126,2023-03-11,22:27:17,"Fettuccine Alfredo",Italian,14.5
9528,4176,128,2023-03-11,22:28:40,"Cheese Lasagna",Italian,15.5
9529,4177,116,2023-03-12,11:26:04,"Steak Tacos",Mexican,13.95
9530,4177,129,2023-03-12,11:26:04,"Mushroom Ravioli",Italian,15.5
9531,4177,112,2023-03-12,11:26:04,"Salmon Roll",Asian,14.95
9532,4177,113,2023-03-12,11:26:04,Edamame,Asian,5
9533,4178,102,2023-03-12,11:37:02,Cheeseburger,American,13.95
9534,4178,112,2023-03-12,11:37:02,"Salmon Roll",Asian,14.95
9535,4179,119,2023-03-12,11:56:55,"Chicken Torta",Mexican,11.95
9536,4180,109,2023-03-12,12:00:07,"Korean Beef Bowl",Asian,17.95
9537,4180,118,2023-03-12,12:00:07,"Steak Burrito",Mexican,14.95
9538,4181,101,2023-03-12,12:08:19,Hamburger,American,12.95
9539,4182,102,2023-03-12,12:13:53,Cheeseburger,American,13.95
9540,4182,129,2023-03-12,12:13:53,"Mushroom Ravioli",Italian,15.5
9541,4182,122,2023-03-12,12:13:53,"Chips & Salsa",Mexican,7
9542,4183,113,2023-03-12,12:18:35,Edamame,Asian,5
9543,4184,125,2023-03-12,12:19:43,"Spaghetti & Meatballs",Italian,17.95
9544,4184,111,2023-03-12,12:19:43,"California Roll",Asian,11.95
9545,4184,118,2023-03-12,12:19:43,"Steak Burrito",Mexican,14.95
9546,4184,119,2023-03-12,12:19:43,"Chicken Torta",Mexican,11.95
9547,4184,119,2023-03-12,12:19:43,"Chicken Torta",Mexican,11.95
9548,4185,116,2023-03-12,12:34:53,"Steak Tacos",Mexican,13.95
9549,4186,101,2023-03-12,12:38:05,Hamburger,American,12.95
9550,4186,115,2023-03-12,12:38:05,"Chicken Tacos",Mexican,11.95
9551,4186,102,2023-03-12,12:38:05,Cheeseburger,American,13.95
9552,4186,126,2023-03-12,12:38:05,"Fettuccine Alfredo",Italian,14.5
9553,4186,110,2023-03-12,12:38:05,"Pork Ramen",Asian,17.95
9554,4186,117,2023-03-12,12:38:05,"Chicken Burrito",Mexican,12.95
9555,4186,127,2023-03-12,12:38:05,"Meat Lasagna",Italian,17.95
9556,4186,111,2023-03-12,12:38:05,"California Roll",Asian,11.95
9557,4186,119,2023-03-12,12:38:05,"Chicken Torta",Mexican,11.95
9558,4186,105,2023-03-12,12:38:05,"Mac & Cheese",American,7
9559,4186,131,2023-03-12,12:38:05,"Chicken Parmesan",Italian,17.95
9560,4186,106,2023-03-12,12:38:05,"French Fries",American,7
9561,4187,103,2023-03-12,12:44:27,"Hot Dog",American,9
9562,4188,106,2023-03-12,13:03:40,"French Fries",American,7
9563,4189,101,2023-03-12,13:15:42,Hamburger,American,12.95
9564,4189,108,2023-03-12,13:15:42,"Tofu Pad Thai",Asian,14.5
9565,4189,124,2023-03-12,13:15:42,Spaghetti,Italian,14.5
9566,4189,125,2023-03-12,13:15:42,"Spaghetti & Meatballs",Italian,17.95
9567,4189,117,2023-03-12,13:15:42,"Chicken Burrito",Mexican,12.95
9568,4190,124,2023-03-12,13:50:53,Spaghetti,Italian,14.5
9569,4191,101,2023-03-12,13:55:19,Hamburger,American,12.95
9570,4192,121,2023-03-12,13:56:27,"Cheese Quesadillas",Mexican,10.5
9571,4192,123,2023-03-12,13:56:27,"Chips & Guacamole",Mexican,9
9572,4193,120,2023-03-12,14:05:44,"Steak Torta",Mexican,13.95
9573,4194,125,2023-03-12,14:30:20,"Spaghetti & Meatballs",Italian,17.95
9574,4194,111,2023-03-12,14:30:20,"California Roll",Asian,11.95
9575,4194,112,2023-03-12,14:30:20,"Salmon Roll",Asian,14.95
9576,4195,101,2023-03-12,14:47:42,Hamburger,American,12.95
9577,4195,125,2023-03-12,14:47:42,"Spaghetti & Meatballs",Italian,17.95
9578,4195,112,2023-03-12,14:47:42,"Salmon Roll",Asian,14.95
9579,4195,120,2023-03-12,14:47:42,"Steak Torta",Mexican,13.95
9581,4197,117,2023-03-12,15:37:29,"Chicken Burrito",Mexican,12.95
9582,4198,131,2023-03-12,15:38:35,"Chicken Parmesan",Italian,17.95
9583,4198,132,2023-03-12,15:38:35,"Eggplant Parmesan",Italian,16.95
9584,4199,125,2023-03-12,15:47:43,"Spaghetti & Meatballs",Italian,17.95
9585,4199,129,2023-03-12,15:47:43,"Mushroom Ravioli",Italian,15.5
9586,4200,125,2023-03-12,15:48:08,"Spaghetti & Meatballs",Italian,17.95
9587,4201,120,2023-03-12,15:50:03,"Steak Torta",Mexican,13.95
9588,4201,131,2023-03-12,15:50:03,"Chicken Parmesan",Italian,17.95
9589,4202,107,2023-03-12,15:51:32,"Orange Chicken",Asian,16.5
9590,4202,116,2023-03-12,15:51:32,"Steak Tacos",Mexican,13.95
9591,4203,116,2023-03-12,16:06:48,"Steak Tacos",Mexican,13.95
9592,4203,109,2023-03-12,16:06:48,"Korean Beef Bowl",Asian,17.95
9593,4203,109,2023-03-12,16:06:48,"Korean Beef Bowl",Asian,17.95
9594,4204,113,2023-03-12,16:10:28,Edamame,Asian,5
9595,4204,123,2023-03-12,16:10:28,"Chips & Guacamole",Mexican,9
9596,4205,115,2023-03-12,16:23:53,"Chicken Tacos",Mexican,11.95
9597,4205,112,2023-03-12,16:23:53,"Salmon Roll",Asian,14.95
9598,4206,116,2023-03-12,16:28:16,"Steak Tacos",Mexican,13.95
9599,4206,102,2023-03-12,16:28:16,Cheeseburger,American,13.95
9600,4206,127,2023-03-12,16:28:16,"Meat Lasagna",Italian,17.95
9601,4206,132,2023-03-12,16:28:16,"Eggplant Parmesan",Italian,16.95
